artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of,track_id,popularity,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,loudness,liveness,valence,track_genre
Adele,Easy On Me,True,https://www.whosampled.com/Adele/Easy-On-Me/,2021,3,0,34,0,0,0,0gplL1WMoJ6iYaPgMCL0gX,85,224694,60.4,36.6,2.82,57.8,0.0,70.41695783834149,13.3,13.0,british
The Kid LAROI;Justin Bieber,STAY (with Justin Bieber),True,https://www.whosampled.com/The-Kid-LAROI/STAY/,2021,9,0,25,0,0,0,5HCyWlXZPP0y6Gqq8TgA20,89,141805,59.099999999999994,76.4,4.83,3.83,0.0,79.89750757046355,10.299999999999999,47.8,hip-hop
Walker Hayes,Fancy Like,True,https://www.whosampled.com/Walker-Hayes/Fancy-Like/,2021,2,0,3,0,2,0,58UKC45GPNTflCN6nwCUeF,77,161853,64.7,76.5,6.0,11.1,0.0,75.35522944327975,31.5,85.5,country
Ed Sheeran,Bad Habits,True,https://www.whosampled.com/Ed-Sheeran/Bad-Habits/,2021,5,0,23,0,8,0,3rmo8F54jFF8OgYsqTxm5d,88,230746,80.7,89.3,3.47,4.51,0.00279,87.99906825064058,36.6,53.7,pop
Ed Sheeran,Shivers,True,https://www.whosampled.com/Ed-Sheeran/Shivers/,2021,1,0,13,0,9,0,1euRAecw6xEwkt6lPXMbFP,0,207853,78.8,85.9,8.559999999999999,28.1,0.0,92.7556487304915,4.24,82.19999999999999,pop
Olivia Rodrigo,good 4 u,True,https://www.whosampled.com/Olivia-Rodrigo/good-4-u/,2021,9,0,21,0,0,0,4ZtFanR9U6ndgddUvNcjcG,88,178146,56.3,66.4,15.4,33.5,0.0,81.94735616119264,8.49,68.8,pop
Doja Cat,Need to Know,True,https://www.whosampled.com/Doja-Cat/Need-to-Know/,2021,1,0,3,0,0,0,3Vi5XqYrmQgOYBajMWSvCi,84,210560,66.4,60.9,7.07,30.4,0.0,75.12229210342419,9.26,19.400000000000002,dance
Dua Lipa,Levitating,True,https://www.whosampled.com/Dua-Lipa/Levitating/,2020,7,0,16,0,3,0,39LLxExYz6ewLAcYrzQQyP,84,203807,69.5,88.4,7.53,5.609999999999999,0.0,94.83344980200327,21.3,91.4,dance
Wizkid;Justin Bieber;Tems,Essence (feat. Justin Bieber & Tems),True,https://www.whosampled.com/Wizkid/Essence/,2020,2,0,2,0,1,0,1mSdbey7RstGLY2udgXv74,68,263288,83.5,69.1,11.3,1.59,0.0014399999999999999,78.29489867225716,10.8,58.099999999999994,dancehall
Doja Cat;SZA,Kiss Me More (feat. SZA),True,https://www.whosampled.com/Doja-Cat/Kiss-Me-More/,2021,6,0,13,0,1,0,748mdHapucXQri7IAO8yFK,82,208866,76.2,70.1,2.86,23.5,0.015799999999999998,88.94945259725134,12.3,74.2,dance
Glass Animals,Heat Waves,True,https://www.whosampled.com/Glass-Animals/Heat-Waves/,2020,4,0,12,0,7,0,6CDzDgIUqeDY5g8ujExx2f,85,238805,76.1,52.5,9.44,44.0,0.00067,73.30072210575355,9.21,53.1,indie-pop
Elton John;Dua Lipa;PNAU,Cold Heart - PNAU Remix,True,https://www.whosampled.com/Elton-John/Cold-Heart---PNAU-Remix/,2021,0,0,3,0,0,0,6JIC3hbC28JZKZ8AlAqX8h,83,202735,79.5,80.0,3.09,3.54,0.00725,76.00279524807827,9.15,93.4,rock
Doja Cat;The Weeknd,You Right,True,https://www.whosampled.com/Doja-Cat/You-Right/,2021,0,0,6,0,0,0,0k4d5YPDr1r7FX77VdqWez,84,186173,82.8,62.1,5.65,1.6400000000000001,0.233,75.56487304914977,8.450000000000001,43.6,dance
The Weeknd,Save Your Tears,True,https://www.whosampled.com/The-Weeknd/Save-Your-Tears/,2020,5,0,18,0,2,0,5QO79kh1waicV47BqGRL3g,89,215626,68.0,82.6,3.09,2.12,0.00124,79.8835313300722,54.300000000000004,64.4,pop
Olivia Rodrigo,traitor,True,https://www.whosampled.com/Olivia-Rodrigo/traitor/,2021,1,0,10,0,0,0,5CZ40GBx1sQ9agT82CLQCT,88,229226,38.0,33.900000000000006,3.38,69.1,0.0,68.71185651059865,12.0,8.49,pop
Lil Nas X,MONTERO (Call Me By Your Name),True,https://www.whosampled.com/Lil-Nas-X/MONTERO/,2021,1,0,0,0,2,0,1SC5rEoYDGUK4NfG82494W,83,137704,59.3,50.3,22.0,29.299999999999997,0.0,74.11600279524808,40.5,71.0,hip-hop
Swedish House Mafia;The Weeknd,Moth To A Flame (with The Weeknd),True,https://www.whosampled.com/Swedish-House-Mafia/Moth-To-A-Flame/,2021,2,0,1,0,5,0,0VO8gYVDSwM1Qdd2GsMoYK,83,234000,55.300000000000004,65.9,3.91,0.27,0.0,71.46051712089448,10.5,10.5,dance
Lil Nas X,THATS WHAT I WANT,True,https://www.whosampled.com/Lil-Nas-X/THATS-WHAT-I-WANT/,2021,1,0,2,0,2,0,0e8nrvls4Qqv5Rfa2UhqmO,87,143901,73.7,84.6,22.0,0.614,0.0,84.43512695085023,4.859999999999999,54.6,hip-hop
Farruko,Pepas,True,https://www.whosampled.com/Farruko/Pepas/,2021,3,0,4,0,5,0,5fwSHlTEWpluwOM0Sxnh5k,86,287120,76.2,76.6,3.4299999999999997,0.776,0.00698,87.02073142324716,12.8,44.2,latin
Billie Eilish,Happier Than Ever,True,https://www.whosampled.com/Billie-Eilish/Happier-Than-Ever/,2021,3,0,13,0,0,0,1SWliBgqzayYYnvmxwbouX,0,298899,31.4,23.799999999999997,3.8899999999999997,74.1,0.193,64.43978569764734,12.8,30.3,pop
NEIKED;Mae Muller;Polo G,Better Days,True,https://www.whosampled.com/NEIKED/Better-Days/,2021,0,0,1,0,2,0,0De40jMXJCkHG8IbCCnTsn,0,160656,71.7,67.10000000000001,3.37,0.18,0.000254,81.79361751688798,9.21,69.89999999999999,house
Jordan Davis;Luke Bryan,Buy Dirt,True,https://www.whosampled.com/Jordan-Davis/Buy-Dirt/,2021,0,0,1,0,0,0,47etYUs12o0yYHd2bQ7Hel,0,167480,58.599999999999994,55.900000000000006,5.0,63.9,0.0,74.11600279524808,8.72,43.7,country
Justin Bieber,Ghost,True,https://www.whosampled.com/Justin-Bieber/Ghost/,2021,1,0,10,0,0,0,6I3mqTwhRpn34SLVafSH7G,88,153190,60.099999999999994,74.1,4.78,18.5,0.00291,79.50151409270907,41.5,44.1,pop
Tai Verdes,A-O-K,True,https://www.whosampled.com/Tai-Verdes/A-O-K/,2021,0,0,0,0,2,0,1sx0XsWUusUoPstbvokZjP,77,173640,73.1,62.6,8.05,12.5,0.0,73.21220591660843,18.3,86.2,indie-pop
Drake;Travis Scott,Fair Trade (with Travis Scott),True,https://www.whosampled.com/Drake/Fair-Trade/,2021,2,0,1,0,0,0,40iJIUlhi6renaREYGeIDS,83,291175,66.60000000000001,46.5,26.0,5.029999999999999,0.0,65.63708362450501,21.5,29.2,hip-hop
Kenny Chesney,Knowing You,True,https://www.whosampled.com/Kenny-Chesney/Knowing-You/,2020,0,0,1,0,0,0,1ERoFNNh3shILiAOFWjlgg,0,226266,56.8,56.2,2.58,23.0,0.000341,76.93454460750058,11.899999999999999,17.8,country
Kane Brown;blackbear,Memory,True,https://www.whosampled.com/Kane-Brown/Memory/,2021,0,0,2,0,0,0,34chhNX59Wo9HMFCsI3K8Y,72,153337,43.4,88.9,5.09,39.5,0.0,78.96575821104122,27.3,84.5,country
Lil Tjay;Fivio Foreign;Kay Flock,Not In The Mood (feat. Fivio Foreign & Kay Flock),True,https://www.whosampled.com/Lil-Tjay/Not-In-The-Mood/,2021,0,0,1,0,0,0,25GyyK9CyZRiDCsPY51fIT,69,150475,54.50000000000001,82.0,27.500000000000004,9.51,0.0,84.53296063358955,28.999999999999996,35.699999999999996,r-n-b
Doja Cat,Woman,True,https://www.whosampled.com/Doja-Cat/Woman/,2021,1,0,3,0,0,0,6Uj1ctrBOjOas8xZXGqKk4,88,172626,82.39999999999999,76.4,8.540000000000001,8.88,0.294,85.9958071278826,11.700000000000001,88.1,dance
Cody Johnson,'Til You Can't,True,https://www.whosampled.com/Cody-Johnson/%27Til-You-Can%27t/,2021,0,0,1,0,0,0,02HqnDssYA62iGapkpJIkJ,1,224213,50.1,81.5,4.36,5.13,0.0,82.78127183787561,10.6,46.0,country
Michael Ray,Whiskey and Rain,True,https://www.whosampled.com/Michael-Ray/Whiskey-and-Rain/,2021,0,0,0,0,0,0,5ATfVQguM66UV9svXfTJg9,0,206986,65.3,62.3,2.44,50.5,0.000361,84.20218961099465,27.900000000000002,71.8,country
Aventura;Bad Bunny,Volví,True,https://www.whosampled.com/Aventura/Volví/,2021,0,0,0,0,0,0,2vmfvSoZBFAt9hhRoEByLi,83,230125,72.5,86.0,18.2,42.199999999999996,0.0284,88.0875844397857,6.74,79.10000000000001,latino
Sleepy Hallow,2055,True,https://www.whosampled.com/Sleepy-Hallow/2055/,2021,0,0,1,0,0,0,4XvcHTUfIlWfyJTRG0aqlo,81,123986,82.89999999999999,51.2,18.7,49.2,0.0,78.12252504076402,12.0,63.800000000000004,r-n-b
Tainy;Bad Bunny;Julieta Venegas,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),True,https://www.whosampled.com/Tainy/Lo-Siento-BB/,2021,1,0,3,0,0,0,4gzsuuZypVbxs0Af1LSZyB,87,207301,63.9,70.3,7.9399999999999995,8.89,0.000178,75.95620778010716,8.649999999999999,13.8,latino
LISA,MONEY,True,https://www.whosampled.com/LISA/MONEY/,2021,2,0,6,0,0,0,45OX2jjEw1l7lOFJfDP9fv,78,168227,82.6,55.300000000000004,23.400000000000002,16.3,0.0041199999999999995,58.29489867225717,13.5,40.0,k-pop
Parker McCollum,To Be Loved By You,True,https://www.whosampled.com/Parker-McCollum/To-Be-Loved-By-You/,2021,0,0,1,0,2,0,6WuG5vCUiW5c4GTWIb9AI2,43,199680,47.5,80.5,3.7699999999999996,0.0453,0.0,84.68669927789425,14.299999999999999,48.8,country
Oliver Tree,Life Goes On,True,https://www.whosampled.com/Oliver-Tree/Life-Goes-On/,2021,0,0,2,0,4,0,0eu4C55hL6x29mmeAjytzC,79,161803,70.0,49.0,7.6,18.6,0.0,81.28115536920568,11.700000000000001,56.89999999999999,alternative
Marshmello;Jonas Brothers,Leave Before You Love Me (with Jonas Brothers),True,https://www.whosampled.com/Marshmello/Leave-Before-You-Love-Me/,2021,0,0,5,0,0,0,4qu63nuBpdn0qHUHuObEj1,85,154983,72.1,73.8,4.03,0.22599999999999998,0.000441,83.22385278360122,11.799999999999999,63.7,dance
Olivia Rodrigo,deja vu,True,https://www.whosampled.com/Olivia-Rodrigo/deja-vu/,2021,4,0,11,0,0,0,6HU7h9RYOaPRFeh0R3UeAr,87,215506,44.2,61.199999999999996,11.200000000000001,58.4,0.00057,71.80060563708362,37.0,17.8,pop
Bad Bunny,Yonaguni,True,https://www.whosampled.com/Bad-Bunny/Yonaguni/,2021,1,0,4,0,0,0,2JPLbjOn0wPCngEot2STUS,87,206710,64.4,64.8,11.799999999999999,27.6,0.0,84.01118099231307,13.5,44.0,latino
Justin Bieber;Daniel Caesar;Giveon,Peaches (feat. Daniel Caesar & Giveon),True,https://www.whosampled.com/Justin-Bieber/Peaches/,2021,4,0,10,0,3,0,4iJyoBOLtHqaGxP12qzhQI,86,198081,67.7,69.6,11.899999999999999,32.1,0.0,76.65036105287678,42.0,46.400000000000006,pop
Rauw Alejandro,Todo De Ti,True,https://www.whosampled.com/Rauw-Alejandro/Todo-De-Ti/,2021,0,0,1,0,0,0,4fSIb4hdOQ151TILNsSEaF,82,199604,78.0,71.8,5.06,31.0,0.016300000000000002,88.6512928022362,9.32,34.2,latino
Shawn Mendes;Tainy,Summer Of Love,True,https://www.whosampled.com/Shawn-Mendes/Summer-Of-Love/,2021,0,0,1,0,0,0,1wUKpuIo1b8FsLZTC2xB9c,0,184104,77.60000000000001,80.80000000000001,11.700000000000001,2.97,0.0127,84.47705567202422,10.299999999999999,49.4,dance
Elle King;Miranda Lambert,Drunk (And I Don't Wanna Go Home),True,https://www.whosampled.com/Elle-King/Drunk/,2021,2,0,8,0,1,0,0QULNNd9z5s35entfiiXoa,75,245625,61.199999999999996,88.4,4.590000000000001,0.516,0.0,84.9475890985325,9.969999999999999,62.6,blues
BTS,Butter,True,https://www.whosampled.com/BTS/Butter/,2021,4,0,16,0,3,0,6jjYDGxVJsWS0a5wlVF5vS,83,164952,75.9,45.9,9.48,0.32299999999999995,0.0,81.28115536920568,7.88,69.5,k-pop
TWICE,The Feels,True,https://www.whosampled.com/TWICE/The-Feels/,2019,1,0,4,0,1,0,308Ir17KlNdlrbVLHWhlLe,78,198053,80.80000000000001,90.3,7.290000000000001,8.99,0.0,95.29466573491732,8.16,92.2,k-pop
Duncan Laurence,Arcade,True,https://www.whosampled.com/Duncan-Laurence/Arcade/,2019,3,0,8,0,2,0,1Xi84slp6FryDSCbzq4UCD,80,183624,45.0,32.9,4.41,81.8,0.109,46.73188912182623,13.5,26.6,pop
J Balvin;Skrillex,In Da Getto,True,https://www.whosampled.com/J-Balvin/In-Da-Getto/,2021,4,0,2,0,4,0,20JTNRnNUJL75tSJmtg2ZY,5,130666,92.4,72.3,4.66,1.77,0.00261,90.80829256929887,11.3,64.3,latin
Thomas Rhett,Country Again,True,https://www.whosampled.com/Thomas-Rhett/Country-Again/,2021,0,0,2,0,0,0,3ovpz51ql3sXfcDc66DNFb,0,221240,46.7,48.1,2.55,22.7,0.0189,73.08176100628931,11.0,24.8,country
LISA,LALISA,True,https://www.whosampled.com/LISA/LALISA/,2021,1,0,4,0,0,0,2KZ3sNqPogEyMUUH6A5HFy,73,200689,80.4,65.2,8.98,2.67,0.0782,76.1798276263685,11.799999999999999,85.39999999999999,k-pop
Cole Swindell,Single Saturday Night,True,https://www.whosampled.com/Cole-Swindell/Single-Saturday-Night/,2020,0,0,2,0,0,0,0dA9bpWJw0yejIthqosxKb,0,189960,63.4,78.60000000000001,4.109999999999999,12.9,0.0,81.71907756813418,18.2,65.3,country
Giveon,Heartbreak Anniversary,True,https://www.whosampled.com/Giveon/Heartbreak-Anniversary/,2020,0,0,12,0,0,0,3FAJ6O0NOHQV8Mc5Ri6ENp,84,198370,44.9,46.5,7.91,52.400000000000006,0.000102,63.68506871651526,30.3,54.300000000000004,pop
Luke Combs,Forever After All,True,https://www.whosampled.com/Luke-Combs/Forever-After-All/,2020,0,0,3,0,0,0,6IBcOGPsniK3Pso1wHIhew,79,232533,48.699999999999996,65.0,2.53,19.1,0.0,81.2438853948288,9.33,45.6,country
Halsey,"I am not a woman, I'm a god",True,https://www.whosampled.com/Halsey/I-am-not-a-woman-I%27m-a-god/,2019,5,0,27,0,1,0,3XKjZcgNYtvCmBpE1nX7Wn,63,176413,51.7,70.0,4.52,0.375,3.85,74.8474260423946,6.34,51.800000000000004,indie-pop
The Weeknd,Blinding Lights,True,https://www.whosampled.com/The-Weeknd/Blinding-Lights/,2019,10,0,54,0,3,0,0VjIjW4GlUZAMYd2vXMi3b,91,200040,51.4,73.0,5.9799999999999995,0.146,0.00954,77.80107151176333,8.97,33.4,pop
Dan + Shay,Glad You Exist,False,,2020,0,0,3,0,0,0,7oTUCpSwd2yVIUnzT5uaIv,1,144760,74.1,49.9,3.56,23.0,0.0,68.01304449103192,12.5,69.19999999999999,country
The Kid LAROI,WITHOUT YOU,True,https://www.whosampled.com/The-Kid-LAROI/WITHOUT-YOU/,2020,0,0,6,0,1,0,27OeeYzk6klgBh83TSvGMA,80,161384,66.2,41.3,2.9899999999999998,21.3,0.0,71.17167481947357,13.4,46.7,hip-hop
Masked Wolf,Astronaut In The Ocean,True,https://www.whosampled.com/Masked-Wolf/Astronaut-In-The-Ocean/,2019,10,0,9,0,2,0,3Ofmpyhv5UAQ70mENzB277,79,132780,77.8,69.5,9.13,17.5,0.0,73.46377824365246,15.0,47.199999999999996,hip-hop
Ed Sheeran,Visiting Hours,True,https://www.whosampled.com/Ed-Sheeran/Visiting-Hours/,2021,0,0,3,0,0,0,0MbP1Nr6DLXB7HFXD7QVwU,0,215506,47.099999999999994,39.6,3.36,77.0,0.0,74.44677381784301,7.290000000000001,26.3,pop
Regard;Troye Sivan;Tate McRae,You,True,https://www.whosampled.com/Regard/You/,2021,0,0,1,0,2,0,2cc8Sw1OnCuA5bV8nqWqpE,76,233386,69.1,69.5,3.6700000000000004,5.92,0.0,79.3570929419986,6.47,51.4,edm
Clinton Kane,I GUESS I'M IN LOVE,True,https://www.whosampled.com/Clinton-Kane/I-GUESS-I%27M-IN-LOVE/,2021,0,0,2,0,0,0,1is8gU4RVcN4J8xItxWoOY,77,204093,42.199999999999996,34.0,3.51,87.7,0.00177,74.8054973212206,14.899999999999999,22.3,singer-songwriter
BTS,Permission to Dance,True,https://www.whosampled.com/BTS/Permission-to-Dance/,2021,0,0,9,0,0,0,3XYRV7ZSHqIRDG87DKTtry,80,187585,70.19999999999999,74.1,4.2700000000000005,0.544,0.0,80.61495457721874,33.7,64.60000000000001,k-pop
Jack Harlow;Pooh Shiesty,SUVs (Black on Black),True,https://www.whosampled.com/Jack-Harlow/SUVs/,2021,0,0,0,0,0,0,7ItTtfj4WQHe4SKNM22QFT,0,157675,81.3,70.6,42.5,13.900000000000002,0.0,84.16026088982065,9.94,44.0,hip-hop
DaBaby,Ball If I Want To,True,https://www.whosampled.com/DaBaby/Ball-If-I-Want-To/,2021,1,0,0,0,0,0,6h1JK4zvCvvSHJFFVG3Vqf,0,112546,90.2,66.9,45.7,16.1,0.0,81.92406242720709,7.28,62.8,hip-hop
Dan + Shay,Steal My Love,False,,2020,0,0,2,0,0,0,0vzSAyinyA619ZbrOaAi04,66,162120,59.0,63.3,3.2800000000000002,61.9,0.0,80.04658746797114,15.7,75.1,country
Machine Gun Kelly;blackbear,my ex's best friend,True,https://www.whosampled.com/Machine-Gun-Kelly/my-ex%27s-best-friend/,2020,0,0,4,0,0,0,55rG9wHuUie0jH00vpjvfX,0,138970,73.2,67.10000000000001,4.15,0.32299999999999995,0.0,81.97996738877242,10.8,32.800000000000004,hip-hop
Billie Eilish,NDA,True,https://www.whosampled.com/Billie-Eilish/NDA/,2021,1,0,2,0,0,0,38GBNKZUhfBkk3oNlWzRYd,77,195776,76.5,37.3,7.13,34.1,52.5,59.22664803167949,11.200000000000001,55.400000000000006,electro
Nas;Eminem;EPMD,EPMD 2 (feat. Eminem & EPMD),True,https://www.whosampled.com/Nas/EPMD-2/,2021,0,0,1,0,0,1,4bRPecD9suGW8CfNZhzjS1,56,214434,68.89999999999999,83.0,30.2,12.1,0.0,86.59212671791288,31.8,70.3,hardcore
Olivia Rodrigo,happier,True,https://www.whosampled.com/Olivia-Rodrigo/happier/,2021,0,0,11,0,0,0,2tGvwE8GcFKwNdAXMnlbfl,86,175933,39.5,44.3,13.3,76.5,0.0009670000000000001,60.163056137898906,8.39,33.800000000000004,pop
Los Legendarios;Wisin;Jhay Cortez,Fiel,True,https://www.whosampled.com/Los-Legendarios/Fiel/,2021,0,0,1,0,1,0,7Bk0uXKk1uPT0XuQbpFzvs,75,261665,84.89999999999999,70.1,6.0,40.699999999999996,0.0,84.91497787095271,11.200000000000001,50.5,reggaeton
Nas,Rare,True,https://www.whosampled.com/Nas/Rare/,2021,0,0,0,0,0,0,465eCPwUAz2qz7IdQaxUui,55,206777,49.8,85.1,32.6,13.200000000000001,0.00042100000000000004,79.8416026088982,52.900000000000006,51.800000000000004,hardcore
24kGoldn;iann dior,Mood (feat. iann dior),True,https://www.whosampled.com/24kGoldn/Mood/,2020,5,0,12,0,1,0,4jPy3l0RUwlUI9T5XHBW2m,83,140533,70.1,71.6,3.61,17.4,0.0,88.34381551362685,32.4,73.2,pop
Billie Eilish,Billie Bossa Nova,True,https://www.whosampled.com/Billie-Eilish/Billie-Bossa-Nova/,2021,0,0,2,0,0,0,2KnuaZYoGzDoHiBTNYOTXG,76,196730,89.5,38.9,11.0,22.2,3.46,54.03214535290007,10.5,54.900000000000006,electro
Billie Eilish,Oxytocin,True,https://www.whosampled.com/Billie-Eilish/Oxytocin/,2021,0,0,1,0,0,0,4t2OeILB07eMGTXSUbMPEu,72,210232,75.7,59.8,5.800000000000001,9.04,55.1,69.2150011646867,15.0,18.0,electro
Billie Eilish,I Didn't Change My Number,True,https://www.whosampled.com/Billie-Eilish/I-Didn%27t-Change-My-Number/,2021,0,0,0,0,0,0,7bcy34fBT2ap1L4bfPsl9q,75,158463,84.89999999999999,48.0,22.6,61.199999999999996,26.900000000000002,78.26228744467738,29.5,67.7,electro
Billie Eilish,Lost Cause,True,https://www.whosampled.com/Billie-Eilish/Lost-Cause/,2021,0,0,2,0,0,0,4TmPunCnlJjiKu2iYhqapU,0,212496,67.10000000000001,33.6,24.099999999999998,70.5,0.751,65.8746797111577,5.7700000000000005,51.800000000000004,electro
Billie Eilish,my future,True,https://www.whosampled.com/Billie-Eilish/my-future/,2020,0,0,10,0,0,0,2ygvZOXrIeVL4xZmAWJT2C,72,208155,44.4,30.9,6.2,79.5,13.200000000000001,54.404845096669,35.199999999999996,8.75,electro
Bella Poarch,Build a Bitch,True,https://www.whosampled.com/Bella-Poarch/Build-a-Bitch/,2021,1,0,7,0,1,0,7BoobGhD4x5K96Me0hqC8Q,76,122772,85.5,46.300000000000004,3.6700000000000004,21.7,0.00177,70.71977638015375,34.699999999999996,86.6,alternative
Olivia Rodrigo,drivers license,True,https://www.whosampled.com/Olivia-Rodrigo/drivers-license/,2021,7,0,40,0,0,0,5wANPM4fQCJwkGd4rN57mH,88,242013,56.10000000000001,43.1,5.779999999999999,76.8,0.00142,64.40251572327044,10.6,13.700000000000001,pop
Lil Tjay;6LACK,Calling My Phone,True,https://www.whosampled.com/Lil-Tjay/Calling-My-Phone/,2021,1,0,2,0,0,0,3J8EOeKLTLXORtWPpOU5bE,81,205458,90.7,39.300000000000004,5.390000000000001,45.1,0.000135,69.87188446307944,13.5,20.200000000000003,r-n-b
Imagine Dragons,Follow You,True,https://www.whosampled.com/Imagine-Dragons/Follow-You/,2021,0,0,1,0,0,0,1skWrgJrEi6ZB4Wt5tYYAb,2,175643,54.2,73.2,5.21,0.209,0.00792,77.69857908222689,49.6,48.9,rock
Dua Lipa;DaBaby,Levitating (feat. DaBaby),True,https://www.whosampled.com/Dua-Lipa/Levitating/,2020,7,0,16,0,3,0,5nujrmhLynf4yMoMtj8AQF,85,203064,70.19999999999999,82.5,6.01,0.8829999999999999,0.0,87.80340088516189,6.74,91.5,dance
Big Red Machine;Taylor Swift,Renegade (feat. Taylor Swift),True,https://www.whosampled.com/Big-Red-Machine/Renegade/,2021,0,0,1,0,0,0,73W5aXorr5vxrySFcoZqIN,69,254466,53.0,71.2,4.61,44.0,2.33,67.54716981132076,9.31,57.699999999999996,folk
Wizkid;Tems,Essence (feat. Tems),True,https://www.whosampled.com/Wizkid/Essence/,2020,2,0,2,0,1,0,5FG7Tl93LdH117jEKYl3Cm,75,248040,84.89999999999999,70.7,11.3,2.6599999999999997,0.0008579999999999999,77.48427672955975,61.8,60.199999999999996,dancehall
Jake Owen,Made For You,True,https://www.whosampled.com/Jake-Owen/Made-For-You/,2019,0,0,2,0,0,0,7vF3xkCMvZjAe2nTWY0uQZ,70,238400,58.099999999999994,44.1,2.68,77.0,0.0027500000000000003,73.63149312834847,11.1,33.7,country
Billie Eilish,Your Power,True,https://www.whosampled.com/Billie-Eilish/Your-Power/,2021,1,0,7,0,0,0,042Sl6Mn83JHyLEqdK7uI0,77,245896,63.2,28.4,8.01,93.2,0.0476,40.107151176333566,23.3,20.8,electro
Gabby Barrett,The Good Ones,True,https://www.whosampled.com/Gabby-Barrett/The-Good-Ones/,2020,0,0,2,0,0,0,0TgKHlvgZEfaiALjWqyidx,0,215140,51.9,55.2,2.59,18.0,0.0,82.045189843932,14.899999999999999,33.1,country
Travis Scott,goosebumps,True,https://www.whosampled.com/Travis-Scott/goosebumps/,2016,12,0,7,0,1,0,6gBFPUFcJLzWGx4lenP6h2,84,243836,84.1,72.8,4.84,8.469999999999999,0.0,89.74609829955742,14.899999999999999,43.0,hip-hop
Justin Bieber,Hold On,True,https://www.whosampled.com/Justin-Bieber/Hold-On/,2021,0,0,5,0,0,0,1gMnyo0OUAL6HDJ39lyVwU,0,170813,65.8,63.4,4.130000000000001,1.06,0.0,78.43931982296762,13.200000000000001,28.999999999999996,pop
Morgan Wallen,Wasted On You,True,https://www.whosampled.com/Morgan-Wallen/Wasted-On-You/,2021,0,0,1,0,0,0,3cBsEDNhFI9E82vPj3kvi3,83,178520,50.5,65.7,3.18,37.3,0.107,81.03424178895877,12.6,25.2,country
Doja Cat,Streets,True,https://www.whosampled.com/Doja-Cat/Streets/,2019,5,0,2,0,6,0,60ynsPSSKe6O3sfwRnIBRf,83,226986,74.9,46.300000000000004,8.42,21.0,3.82,66.1588632657815,33.800000000000004,18.9,dance
Coldplay,Higher Power,True,https://www.whosampled.com/Coldplay/Higher-Power/,2021,0,0,0,0,3,0,0Cr69H8rDTrwIkJV27sUYj,0,211294,50.7,82.8,4.49,0.711,0.00244,77.3864430468204,26.1,48.9,pop
Skillibeng,Crocodile Teeth,True,https://www.whosampled.com/Skillibeng/Crocodile-Teeth/,2020,0,0,0,0,2,0,3vS8QjHytx8Pi2NMERcfUs,0,166699,59.5,64.4,30.7,14.000000000000002,0.021,70.69182389937106,24.5,22.400000000000002,dancehall
Ariana Grande,34+35,True,https://www.whosampled.com/Ariana-Grande/3435/,2020,2,0,5,0,0,0,6Im9k8u9iIzKMrmV7BWtlF,81,173710,83.0,58.5,9.4,23.7,0.0,75.27603074772887,24.8,48.5,dance
Ariana Grande,positions,True,https://www.whosampled.com/Ariana-Grande/positions/,2020,4,0,10,0,0,0,35mvY5S1H3J2QZyna3TFe0,85,172324,73.7,80.2,8.780000000000001,46.800000000000004,0.0,83.2191940368041,9.31,68.2,dance
Tate McRae,you broke me first,True,https://www.whosampled.com/Tate-McRae/you-broke-me-first/,2020,0,0,10,0,2,0,45bE4HXI0AwGZXfZtMp8JR,84,169265,66.7,37.3,5.0,78.5,0.0,61.70510132774284,9.06,8.23,pop
Bad Bunny;Jhay Cortez,DÁKITI,True,https://www.whosampled.com/Bad-Bunny/DÁKITI/,2020,1,0,4,0,1,0,4MzXwWMhyBbmu6hOcLVD49,80,205090,73.1,57.3,5.4399999999999995,40.1,0.00522,58.58374097367809,11.3,14.499999999999998,latin
Billie Eilish,Therefore I Am,True,https://www.whosampled.com/Billie-Eilish/Therefore-I-Am/,2020,3,0,4,0,0,0,0OZYXc58HooMgBNWyp6cuO,2,174321,88.9,34.0,6.97,21.8,13.0,69.23363615187515,5.5,71.6,electro
Lil Tjay;Polo G;Fivio Foreign,Headshot (feat. Polo G & Fivio Foreign),True,https://www.whosampled.com/Lil-Tjay/Headshot/,2021,0,0,1,0,0,0,4eNOLmx8r2IJAVKvBBL1jv,75,144349,80.80000000000001,63.9,27.900000000000002,8.02,0.0,71.59562077801071,15.0,39.5,r-n-b
Chris Brown;Young Thug,Go Crazy,True,https://www.whosampled.com/Chris-Brown/Go-Crazy/,2020,2,0,0,0,1,0,1IIKrJVP1C9N7iPtG6eOsK,78,176960,75.5,57.8,14.499999999999998,31.6,0.0,63.83414861402282,25.0,58.099999999999994,dance
Tenille Arts,Somebody Like That,True,https://www.whosampled.com/Tenille-Arts/Somebody-Like-That/,2020,0,0,1,0,0,0,3hboOw4dS0aXGuP0fyyvbC,72,198208,57.4,79.80000000000001,4.8500000000000005,1.52,0.0,80.49382716049382,11.1,57.99999999999999,country
